source,target,weight
1303549,213133,0.1150418863261148
3508636,213134,0.09835084972095187
2360970,213134,0.07386118595310184
567717,213123,0.0764073530511589
2271896,213123,0.07099469865039164
3634949,213123,0.11352636318405475
3467151,213123,0.0772007862347576
494396,213123,0.08930393378860735
2273639,213124,0.08668781484148644
3544291,213124,0.08764493957813005
812870,213134,0.0796136172181015
2507236,213134,0.08296144380268575
10865,213140,0.08175169592037043
2373874,213141,0.08561321125968023
3757009,213124,0.11268198341406195
2493741,213124,0.15455430045244495
2064312,213124,0.0898518682423482
3615902,213134,0.0766787549122377
3365237,213134,0.08365126573301067
3709333,213134,0.14316356550881268
212345,213124,0.1384790635714055
75534,213124,0.07690586395574436
1643820,213124,0.08831871813491189
3371778,213125,0.1143579044273696
3543680,213125,0.07333802217440236
300589,213125,0.09602883862041683
2497116,213125,0.07779141062708758
2501596,213125,0.08649364817352992
2507555,213125,0.0880189303498409
3497712,213125,0.10580311265215682
2508416,213125,0.07471912196146659
2486950,213125,0.07393083824971754
665529,213125,0.0907618347119131
3494849,213125,0.08266375301938893
1668898,213125,0.09625018086122
1494062,213135,0.07622661503695967
3554267,213135,0.07399369794221433
2273952,213125,0.09380977284105854
218653,213125,0.10499069893614246
1628509,213125,0.09290013343126094
3514889,213125,0.09134713254662384
1300055,213125,0.07101982512918302
111582,213125,0.1054768745686172
3445009,213136,0.1208081926927562
3480282,213136,0.07468079972112078
2271891,213136,0.1269434162699962
3640705,213136,0.10388204790435523
252236,213126,0.11346424421332398
1384794,213136,0.0891942555282474
3537061,213136,0.0902358995608388
2268445,213136,0.13466367097836876
3426961,213136,0.08623484164964466
2328893,213136,0.072769868913145
3617999,213136,0.0897322875874464
3755500,213136,0.07766785008668145
3425780,213136,0.11830102856220087
3619770,213136,0.090794569017795
3615365,213126,0.10555963753208827
3496162,213126,0.18179929787014573
3639150,213126,0.07215054937133814
3376581,213136,0.09692938653148936
1297682,213137,0.10055872273480572
3383352,213126,0.07943356791103459
2489457,213126,0.1333207938093449
1504083,213127,0.11694606032154765
1385709,213127,0.15870101978664872
3506207,213127,0.13120170897852154
2464875,213127,0.17988088130432825
1277039,213137,0.07871616312979708
3501736,213127,0.16886693364879804
781138,213127,0.17855553835854934
1516399,213127,0.08912469576328003
3339351,213127,0.14597662989453064
2363643,213127,0.12367310327348315
1253711,213127,0.1539751405165478
3297236,213127,0.12221508863813607
1481663,213127,0.13680240397848772
675505,213127,0.09421637289158064
3415576,213127,0.12561427924774266
1544040,213127,0.13634720390372368
233195,213127,0.09937344446407492
1556434,213127,0.08440635595585108
3386346,213127,0.12541062006330092
3443224,213127,0.0717691702569628
3620954,213127,0.08262423249276947
117603,213127,0.10088504365748177
615609,213137,0.13942735110635626
1473411,213138,0.12131793081102415
3505310,213138,0.07576891900178434
423602,213138,0.08716243465071591
681758,213127,0.1197365601941501
777452,213127,0.13518205139881898
2377552,213128,0.10266223796752162
3431896,213128,0.10162824493726304
649833,213128,0.1519501384259141
2510277,213128,0.10004166103756172
3516021,213128,0.07833884248576978
1543106,213128,0.11671881153356325
3545661,213128,0.08384155746539187
3720545,213128,0.11979085592349445
3380952,213128,0.13642930388483498
3536302,213128,0.0991439378423919
1321558,213128,0.11663078881387677
1497936,213128,0.1550252341069181
3618649,213128,0.09836974137780967
3315289,213128,0.1262989432596649
1558129,213128,0.16696632268724038
2363305,213128,0.13898807965556936
1520383,213128,0.1032565302464872
1851944,213128,0.12407466152593333
1474325,213128,0.16592096888949365
2348297,213128,0.1165153637388719
2363620,213128,0.12225418846876016
3615360,213128,0.1522317566665959
3712716,213128,0.09447571470570404
3395257,213128,0.07493631627110989
379953,213128,0.08184585558889748
1673044,213128,0.09048600982150727
2373927,213128,0.15064662277950755
3686681,213128,0.18822496949822798
874256,213128,0.13014579709399265
3434618,213128,0.14030717164568593
2332517,213128,0.1579710442429097
1506724,213138,0.08797717759323215
1299997,213138,0.07538367562513952
455964,213138,0.0878391881549722
2515145,213129,0.09451374883035696
1281622,213129,0.10551193057631574
573428,213122,0.12841662543028542
789190,213122,0.07190825146870809
2373970,213129,0.07128716845931418
2315575,213129,0.08121131998575269
3754569,213129,0.08021761062082669
3243836,213129,0.07575365849317438
2377674,213122,0.0753436026696274
89934,213130,0.10781165614149643
779993,213122,0.08304212773369697
603653,213122,0.10403287604842704
226580,213139,0.09544448925403083
1737240,213130,0.08647949218403672
725562,213130,0.12430945261784082
904060,213130,0.0892789062921742
2264551,213130,0.0771140983041277
1006637,213130,0.10017924907610763
92148,213130,0.08272993882884057
3424705,213130,0.07418694936091255
1459445,213130,0.07222989417952032
1916573,213130,0.0860822619320732
3739807,213130,0.08274082724969492
802871,213130,0.07978223665354728
3537061,213130,0.07626772575179856
3369190,213130,0.09786922352448484
3377967,213130,0.08409028177669944
3754109,213130,0.105392275675245
3759531,213123,0.08459895939053301
1304653,213123,0.1227649237799044
3546818,213123,0.07468825415232201
3535729,213123,0.08257453532557289
3370319,213123,0.10223582281227474
874308,213123,0.07223628574720653
268155,213123,0.07297735982319797
3689149,213130,0.12809331741197716
3712246,213130,0.09019887410147616
2266371,213130,0.08244202171999875
3752095,213130,0.1005147732974084
2331983,213130,0.10235059995412027
3423031,213130,0.07711817246160055
2507648,213130,0.07609209296890654
3747515,213130,0.10705422724142788
2509427,213131,0.1179945794347744
3197096,213131,0.09043589081541356
3412037,213123,0.07073659333918574
797398,213123,0.07060469348652568
3731399,213123,0.09774819277387553
2317466,213123,0.07703903890675749
1690603,213123,0.0719607459288036
1517420,213123,0.07817075415898557
2316534,213139,0.08131867688568813
3412871,213139,0.08302058399209887
3211989,213131,0.09532292454220427
2317642,213131,0.07330137368541059
547105,213131,0.08385406528001563
1516781,213131,0.15931177062069776
1644397,213123,0.10402878518034143
3731398,213123,0.0834237043313926
2076276,213123,0.11473222380899185
1692796,213123,0.09172289961687123
503967,213140,0.11163183024729728
2507199,213140,0.10560301565285618
56395,213140,0.08650711670329764
761197,213131,0.1915741412646104
438321,213131,0.07576121028197394
3502581,213123,0.07728392195844185
1630155,213138,0.08434675144307932
498382,213138,0.08228054047298725
3758575,213124,0.12949705790726396
79534,213124,0.0912433801520837
2486362,213124,0.07173476890458994
1563503,213124,0.12394277049497665
3470439,213132,0.14809464825266344
169842,213132,0.2536416116395194
3511799,213132,0.15707061512474615
1440438,213132,0.18527491080995748
3443946,213132,0.2568848761606694
899947,213140,0.09535930707349984
3380525,213140,0.09352949489689846
3426636,213140,0.08889181520426961
3512592,213140,0.0953190875763914
880786,213140,0.08296340176257591
3537586,213124,0.08256226529042042
3534446,213124,0.07679630136656128
1489664,213124,0.11877074001061265
2510956,213133,0.13961608023880426
2099006,213133,0.07401193785020202
3375428,213133,0.11378903527953856
2496824,213140,0.1091083196795037
1305725,213140,0.08976162058302284
1559529,213140,0.07822440367550865
38722,213124,0.07321070729032418
1307143,213124,0.07353230473514147
18676,213124,0.0956502553392634
3616128,213125,0.08883097458850422
2317347,213125,0.1134191901376102
3369691,213133,0.08207140832465333
731239,213140,0.07263722788422051
233063,213125,0.07539100394717703
3617918,213125,0.08344039022803328
3277976,213125,0.08518675785380743
1455162,213125,0.07758680983643927
2486156,213133,0.14608785231331228
878510,213133,0.11669942187674158
59914,213134,0.08995513831852259
3503428,213134,0.1400863029226318
3474643,213140,0.1459057678494982
506235,213141,0.18023039540624725
2312661,213134,0.09117280590674047
3413452,213134,0.07696529613583282
3730173,213134,0.0812393349718489
212033,213134,0.12967099834303528
700306,213125,0.09750420930905997
2348976,213125,0.0775457178120585
3383794,213125,0.07050098957017617
225548,213125,0.07699278781855191
1283998,213125,0.09136918059906836
3452839,213125,0.07256575818590366
1387566,213125,0.09465937454733488
3443869,213125,0.11283727702606605
3453699,213125,0.08806434413070358
1879874,213125,0.07886330808477778
3469761,213126,0.09553171567255107
3431698,213134,0.0738638267810732
3374988,213126,0.10525551192929958
3382157,213126,0.08215511767301711
3728622,213134,0.09346848990064176
3454008,213134,0.08540847687646219
786620,213126,0.1897742521296663
2366754,213127,0.11499976111046853
527351,213127,0.1418264199464537
3625633,213127,0.13571847734642062
3437725,213127,0.1651415796177707
869034,213127,0.07227070115156216
1731412,213127,0.18278053316477752
2505972,213127,0.13178971834871608
789354,213127,0.19223132249119868
3286539,213127,0.12228644225962225
391430,213127,0.09821608407890613
2269569,213135,0.07758956295213514
2378059,213127,0.17114165246841562
538962,213127,0.12744913049702686
3433613,213127,0.09654197244557756
3496143,213127,0.11389656547890367
782627,213127,0.1382281867526585
380750,213127,0.14087953766350272
1535524,213127,0.16616952437910212
1528956,213127,0.10120529657116696
1539278,213127,0.15707705192834032
508644,213128,0.13796105917129062
1491425,213128,0.11333577802798912
2510256,213128,0.10283694894961902
50248,213122,0.09034788596548683
702301,213128,0.08743439619709055
3746428,213128,0.15074364782922275
3402911,213128,0.11470437580954948
1473137,213128,0.13379945118222286
3495414,213128,0.08895777231315405
1462023,213128,0.12635614844732845
54527,213128,0.1348571779436472
3462054,213128,0.13461299324228032
1906484,213128,0.0924043470173624
3461787,213128,0.15329238807047044
3299431,213136,0.11383372395857246
518845,213136,0.15187720365944893
3449397,213136,0.08246327801390528
2269592,213136,0.1101245101420849
3685639,213136,0.10371922531384363
3631841,213136,0.09018309378052278
2537035,213128,0.14932014164048468
3543756,213122,0.09417856230268562
75299,213122,0.08329708094584698
3288366,213136,0.08035617759037872
679075,213136,0.12409497476511328
3298927,213136,0.1132011879802328
2356005,213136,0.10543328821214308
3615831,213136,0.08038965993987232
3486141,213136,0.09652255799295273
3360969,213136,0.08433477579194543
3372503,213136,0.10469320432257044
2514969,213122,0.10942461525359404
1503765,213137,0.08299462601995433
2275624,213137,0.0807648538301686
1489523,213137,0.07081489665351234
1523883,213137,0.0901611724494292
3335295,213137,0.08325305840665334
3438152,213137,0.12042468088228687
3624890,213137,0.07343817438498004
1368573,213137,0.18091521086083048
3423473,213137,0.13003131245694274
761221,213129,0.07785984539314128
54943,213129,0.10425626814464127
171217,213122,0.09147472508918042
3420318,213137,0.07325277160447713
777462,213137,0.10492534916784377
3712716,213137,0.08959087019009387
3458842,213137,0.10319761395727296
3414152,213137,0.08612250521172711
3618923,213137,0.09465834420537836
2507321,213129,0.1103984433700346
3384897,213130,0.07585413309990258
3423199,213130,0.07314063213703463
568138,213130,0.0948729709419494
3479701,213130,0.08910057667264998
2618536,213130,0.12160926181382882
3732523,213130,0.07481025443643431
3537072,213130,0.07609878402386729
792659,213130,0.08363507690333892
2612069,213130,0.07589851996592961
688652,213137,0.10590506917083277
3740782,213138,0.1204158824781444
643893,213138,0.0854534452737797
1479039,213138,0.10283826705162497
2282973,213122,0.09120253004664282
2377577,213122,0.12277853823792835
1797855,213123,0.08828932400468821
3738746,213130,0.09130139786237107
978215,213130,0.1184921058323832
1924308,213130,0.10322711737226054
1279680,213130,0.07511102501390181
1524010,213130,0.10879966933529353
34459,213130,0.08542739544793973
1967627,213130,0.14650385938526933
2512980,213130,0.09450157110492648
649096,213130,0.08089262935646922
886135,213130,0.07299617208909462
3416296,213130,0.07910297997667
3759402,213130,0.13654666810329585
3285220,213130,0.08673775244750724
3398653,213130,0.09245577097972832
300589,213123,0.12259255548276393
3382628,213123,0.1057011419158464
3301036,213123,0.08745647752826767
1965150,213138,0.07420561531876681
3466067,213138,0.077707376734149
3615789,213130,0.0715076401716976
3759422,213130,0.1040707187229864
711596,213131,0.07093645986183003
643102,213131,0.09761316936952508
3642073,213131,0.1035976377540255
1772603,213131,0.10986459335691068
3463863,213131,0.08769753845251609
3262771,213123,0.07343473573900368
3507919,213123,0.10553709466515113
3311846,213123,0.1413204785531811
571659,213123,0.08093321006055176
687745,213123,0.07988676152002523
3448921,213138,0.10983155417818884
3435305,213138,0.07390253420944395
3470822,213138,0.07113617768577077
3510081,213131,0.11709643880816305
771960,213131,0.12540783574371842
795550,213131,0.0970849542552696
2457919,213131,0.07425615394344724
3458984,213123,0.08473046821431597
3751608,213123,0.09270237578891392
2099489,213123,0.07125204785131521
801967,213124,0.13904460251055328
3475259,213138,0.07143300521103546
1024445,213131,0.08828461145337413
643411,213131,0.08687817998648457
3491482,213132,0.2326102741845685
3286781,213124,0.10755452404515174
3438912,213138,0.08256925687768038
2307113,213132,0.17396557336509674
3485251,213132,0.18221330593740803
192516,213133,0.09740951191918867
2306148,213139,0.1089474989467327
2277828,213139,0.07885966425965857
1753601,213139,0.07047784347577069
2140509,213139,0.09732315562828456
2354367,213124,0.07187762307994576
156720,213124,0.0901166294912023
1622656,213133,0.1731523264063187
3495066,213133,0.15031898464425614
1640621,213133,0.11562389524511985
1628811,213133,0.08769987988752538
3457566,213133,0.09224573195158026
2267803,213125,0.10820362545210584
687329,213125,0.10328035405680228
270595,213125,0.07140277499940585
3414097,213125,0.09637351836952117
3442658,213125,0.10868624616970514
3485013,213125,0.08441027532937684
2265364,213125,0.07094717685687385
541918,213125,0.10846387200057536
3291305,213139,0.08008697603714937
2325454,213139,0.09398919254119267
1288490,213133,0.11637186009991694
3285183,213133,0.14980509383308094
3454496,213133,0.0824924798230565
3752980,213133,0.11773555760513787
3614594,213125,0.0960675983675504
76085,213125,0.08803057850921231
1305631,213125,0.0941227018251401
2306202,213125,0.08674216308843667
776900,213125,0.07655770135275095
649108,213125,0.07849195477877828
3631703,213125,0.09372780134598603
445164,213125,0.0905813908670158
1483207,213125,0.07335699271579424
3617882,213134,0.09344711435943227
1298026,213134,0.08624760540098779
3396940,213140,0.07452219779185207
3489377,213140,0.07469010558797999
3638011,213134,0.08845495922554576
2499652,213134,0.07861569686958006
575222,213125,0.08341762539981064
1497869,213125,0.10352284540445436
3739038,213125,0.11377275725054654
1779342,213125,0.0729384454478691
580680,213125,0.08121030959176677
3490603,213134,0.08658155778349028
3469427,213134,0.0964266507919548
3616985,213140,0.09554655771317253
3617011,213140,0.07073749830774853
3464635,213134,0.07796100760901603
3546702,213134,0.0979096073156839
1629048,213126,0.14074658862787506
542523,213126,0.08025846578762852
1275976,213126,0.14935971805268394
3390321,213140,0.08223239626397151
3625058,213140,0.09658611059119347
870519,213140,0.10018458075823942
3628025,213140,0.07995544999743713
2277835,213141,0.1532335600302267
1553067,213141,0.1792757493869482
1295750,213135,0.08910627647979523
2378285,213126,0.11132930916251414
2325282,213126,0.12625014265770582
1505374,213127,0.08892408480842387
3739039,213127,0.10441930284561894
197446,213127,0.11128866683814356
3687033,213127,0.1762906841784896
3746652,213127,0.10042365465035533
3630793,213127,0.15100214057133124
3713317,213127,0.15704335189348126
643219,213127,0.13450149984523108
687329,213141,0.07384281171672605
3286463,213141,0.11953497830451168
3438835,213127,0.1468232330127835
3467805,213127,0.09138102340408698
1294902,213127,0.13945467660724858
3758071,213127,0.1418590412788513
3637601,213127,0.11220321408951596
1446876,213127,0.15882454867289353
1429252,213127,0.15790884561625193
3726747,213127,0.12792920885961345
106415,213127,0.12826771528348305
3416111,213127,0.12134878878807542
3709991,213127,0.09531271418715193
3544548,213127,0.1077630968856884
1504101,213136,0.13556922002543426
1474123,213136,0.10739491139957152
3482441,213136,0.1222397535055449
1281473,213136,0.10156425318483384
2093942,213127,0.1740478881051766
1473411,213128,0.08509013674046098
3403960,213128,0.12033218259830145
83524,213128,0.13099706140546322
1527051,213128,0.08131788287605912
1300429,213128,0.11473877636416585
1504097,213128,0.1470623499391688
2312661,213128,0.16618543818107612
3315140,213128,0.09023887435079536
3313357,213128,0.14595310982855578
482372,213128,0.1816180376567829
1539646,213128,0.1251226584810847
1292354,213128,0.12602076401094733
1860564,213128,0.14839183790204294
1298770,213128,0.1137681222303266
3441886,213128,0.11327488136400946
3720073,213128,0.1800698335231318
1542031,213128,0.07826255880047345
2326120,213128,0.14322964083003265
3639261,213128,0.14145981649790956
783978,213128,0.13193196087989026
3500869,213128,0.10574706424895984
3503651,213136,0.13458100206777526
3291650,213136,0.0828746779970531
3416013,213136,0.0995250279882962
2505813,213136,0.07091460147952723
3639104,213136,0.12813669455289986
3366817,213136,0.16904596806543715
3684857,213136,0.1689142195182699
1304560,213136,0.0965608669376652
3721704,213128,0.11267460866604298
3464822,213128,0.14099929077412807
1445428,213128,0.10037761480070817
1551106,213128,0.13080140729518694
3365441,213128,0.10226634672788268
55773,213128,0.07736621017179203
1426782,213128,0.14912421059939066
1282511,213128,0.1087823096804182
1294256,213136,0.08069702591161636
3405748,213136,0.16202074661986826
3686411,213136,0.07683045187348557
1473168,213137,0.07668210128608319
3709161,213137,0.08838311069266606
3285375,213137,0.12156407484621776
1480224,213137,0.14997194911754322
1521283,213137,0.12316850754444315
3495365,213137,0.101685234553988
130894,213137,0.11581575718246752
2486143,213137,0.1499675112604185
3464794,213137,0.11476632283324825
3734674,213137,0.08013704762129957
1380689,213137,0.07714783106277423
3307305,213129,0.09266800629057884
758880,213129,0.09920007450403594
579796,213129,0.08410088715965644
3405186,213137,0.11326035613961005
3734830,213137,0.1408944956532581
772296,213129,0.10907719638154256
3730953,213130,0.07973975207022324
2493838,213130,0.08392450341638677
2541934,213130,0.09724540204709156
1543106,213138,0.07630834892912408
3513936,213138,0.07876321394328567
1486929,213130,0.10590868163772857
1542853,213130,0.0772685476811765
135906,213122,0.07066842654415435
606188,213122,0.08462799144882037
3735633,213138,0.09218738490947206
3237738,213130,0.097633757293439
2314442,213130,0.073023456085635
3737628,213130,0.07511982908604492
3471442,213130,0.08776355729280304
3620341,213130,0.10958513943014213
3628427,213130,0.12737371066760092
3285531,213130,0.09783247856442688
3286745,213130,0.07201873114199206
3457650,213130,0.07424301733595058
3401321,213130,0.08497132298922429
1493679,213131,0.07606218010670876
789237,213131,0.08664034445787466
474089,213131,0.11898340249564353
297794,213131,0.08794457121671526
2363368,213131,0.110931612347057
1302048,213131,0.12537461200508462
2463729,213138,0.09264783550505007
1766578,213122,0.07813362232466718
551464,213131,0.10501757471026636
331643,213131,0.0926309526078748
470190,213131,0.07047906352799646
3291301,213131,0.122017461214616
3203188,213131,0.13441647569709422
3638966,213131,0.10513810591974214
2504957,213131,0.09057924974930597
3615902,213131,0.124261897615922
2503167,213131,0.09435419700178173
3622796,213138,0.07185336696174335
3444853,213138,0.10083125072471406
790782,213131,0.0951494235042821
775616,213131,0.07197163558688667
356489,213131,0.10415768371143903
3305589,213132,0.22283260207827185
1285952,213132,0.18263323604436085
3398939,213132,0.09287697570142242
455890,213132,0.17530444271243004
3379439,213132,0.2659979731746721
3457417,213132,0.17323215084372776
479144,213139,0.13425044361065472
293909,213122,0.10197681060122048
1550452,213132,0.1871223493512239
653020,213133,0.07482351943138175
2026274,213123,0.07621436067952234
3479053,213123,0.07572301373068946
1652670,213139,0.08424488369685355
3511174,213123,0.07675346435551138
3297896,213123,0.07811325428926406
2533474,213123,0.07183007941568828
3737628,213123,0.09474221486114726
2480887,213123,0.07428141325203719
3287241,213133,0.15719341305724086
864656,213133,0.10718002201518002
3615365,213133,0.0799199198916877
720272,213133,0.18626300522584527
93216,213133,0.13906973709180329
3636718,213134,0.10293822421968926
1793014,213139,0.0709773186083362
3385362,213140,0.08031519991158659
3737166,213123,0.08196595750521342
3301412,213123,0.07157504527014698
3737870,213123,0.07639939493126162
3301860,213123,0.10442157234291494
2269059,213123,0.07617584186211042
2495992,213123,0.09371213635819972
3285851,213134,0.1221054879986691
3546853,213140,0.08169589451351722
445742,213124,0.07215787445661058
3468346,213124,0.11274050189723635
3310329,213124,0.08784361193172396
499587,213124,0.07424299596814066
3301406,213124,0.10131410921420916
586326,213134,0.08915640833763364
1559527,213134,0.0789052918562183
2507810,213140,0.1065734886821691
74211,213140,0.08350446794630646
3456678,213140,0.07916323658090431
2490034,213140,0.08200179644843145
3286104,213124,0.0935868200613429
791542,213124,0.14477525758968887
3546807,213124,0.10525378507663743
3748355,213134,0.09602912046465137
2373927,213134,0.07248954514039982
772651,213140,0.07170202303948868
209684,213140,0.07385695288965086
3448291,213124,0.08177095239150807
3372180,213125,0.08197423939651201
1277601,213141,0.0913387457415256
791159,213141,0.15504645788669022
3486327,213125,0.08345475740661121
3285502,213125,0.08620270813647436
3381761,213125,0.09019324051303207
2493600,213125,0.08305903069259223
3715586,213125,0.07615847168223114
2408688,213125,0.11038322751303747
481237,213134,0.07975617552497609
2361804,213134,0.10566655659479604
279001,213135,0.11228279097650097
192165,213135,0.07341330582247067
794812,213135,0.07659502410452766
3457566,213135,0.11057787477526552
2477802,213135,0.07708308160664927
3718433,213125,0.12105537469603367
3617015,213125,0.119806997339945
57128,213125,0.11812956517614127
3757283,213125,0.11236287005032812
2351230,213125,0.09622767583616908
1487456,213125,0.08579079835508836
1639788,213135,0.07319883915319347
1354068,213135,0.08629785605106713
777476,213136,0.1363318986941128
3211996,213136,0.07610591976512081
2408694,213136,0.09961478323326872
2496262,213136,0.07993086718548174
3616393,213136,0.08025703563373743
785104,213125,0.07802216422974033
3639757,213125,0.07739876162835241
3394844,213125,0.10340392392491696
581965,213125,0.11813387310677913
3494664,213125,0.0706713110914544
2333969,213126,0.0855396336547648
3471518,213126,0.1753678997990069
3407615,213136,0.1767153617471184
3640794,213136,0.12150424539676224
3625212,213136,0.08842579198628242
1536953,213136,0.0877020872965654
3480051,213136,0.07325525629408493
3721861,213136,0.10710011289462268
3709334,213136,0.08248450432863151
3314142,213136,0.0818262231340117
2505922,213126,0.07673172881790485
3445002,213136,0.09380914476929664
716399,213136,0.13976547863926536
3379512,213136,0.08908296748361164
772033,213136,0.12469016928954806
1549314,213137,0.116410812386344
531919,213137,0.09806084886798012
688496,213137,0.1451693012730432
3621988,213137,0.11892776261090265
49264,213137,0.094443911371031
3508636,213127,0.1344005421986647
3481093,213127,0.18036238559244128
527486,213127,0.1782172506199079
655586,213127,0.13680465836541705
2482029,213127,0.15947869878716914
2317344,213127,0.12358471515303512
1466381,213127,0.1428075479260143
2306038,213127,0.13732788228737347
3271587,213127,0.0754773337684645
3309859,213127,0.1562723385018407
3472674,213127,0.16397488576830335
3385578,213127,0.17144876053378133
1905975,213137,0.0850016386452596
1447490,213137,0.133350210067278
3451369,213137,0.1435153972190535
3466852,213137,0.09034801726064044
1350855,213137,0.12557531398884694
1647174,213138,0.0787939775370001
1480526,213127,0.09983042165513194
1457310,213127,0.12780416303191547
1506903,213127,0.14082807309517734
1350855,213127,0.09903641122366134
3637298,213127,0.10254369980117588
2357540,213127,0.11487358780047105
2522079,213127,0.16701535374736962
289021,213127,0.09269580027451448
3729491,213128,0.10258361660293247
1465258,213128,0.129488696788328
661430,213128,0.11808718784217152
1290152,213128,0.11916664706984754
3505438,213128,0.13320961232722395
3485756,213128,0.17720286714366232
2317410,213128,0.12269197582153375
1727695,213128,0.1816180376567829
1439263,213128,0.09690747324758467
2510270,213128,0.08747487837021256
3489882,213138,0.07098672748844613
898759,213138,0.07886684760519219
3505438,213138,0.08441840683486952
3734331,213138,0.07297077267305611
1884498,213128,0.10481391158741947
733973,213128,0.09706021444465487
3278838,213128,0.09611914816645784
2320929,213128,0.13188421286472635
1463245,213128,0.11494665861854733
1426156,213128,0.1378070566619873
2316301,213128,0.14564338733376214
3291238,213128,0.1266505671728145
3469730,213128,0.07105943627350453
798851,213128,0.14769893153207905
3616993,213129,0.09190773645052963
1827052,213129,0.09373902046264357
1473137,213138,0.09417040380203337
1509525,213138,0.08974936674275659
2267683,213129,0.07605270973259286
581164,213129,0.0909715986159496
3755810,213138,0.07131132179124912
3742872,213138,0.08249291731413881
3756197,213138,0.09841562642305886
1551761,213129,0.07930788767251827
2497242,213129,0.1587759915786008
244034,213139,0.14470253797881946
2108864,213139,0.12723782502758654
3291219,213139,0.09945474831763433
2454882,213129,0.07767152860167988
3721713,213130,0.07415286253651134
3411383,213130,0.07703553309596725
2342656,213130,0.09125099878581226
552636,213130,0.1257991976710385
699638,213130,0.07376282274782117
784161,213130,0.09153053150367946
3627619,213130,0.10461369930545407
3436940,213130,0.08517582357516636
1723464,213130,0.08937995285469888
3398533,213130,0.08964162886264455
3624810,213130,0.07679755603940411
186587,213130,0.07907124295126189
3753087,213130,0.09243853372032698
2264558,213130,0.11599105158306458
785471,213122,0.10095359756748606
298092,213140,0.07659667021568832
3413780,213130,0.08326628813755016
2379596,213131,0.08867161909417977
1281473,213131,0.09584655875179947
3402462,213140,0.10964591973863656
3408698,213140,0.07485500633179837
2495287,213140,0.08067872327588653
2276439,213131,0.07394026443112567
3747825,213131,0.11080221040611113
1002682,213131,0.08665858296022902
3223251,213131,0.0866985304256444
3627233,213131,0.07650670334241545
3499406,213131,0.08081251460505809
1024413,213122,0.08320146430777743
1542711,213122,0.07351422411972244
1286525,213122,0.07076080249340559
2479900,213131,0.08541598750501696
772296,213131,0.10700814919595188
705731,213132,0.1944444165292676
3734857,213132,0.15625382811466554
3475875,213132,0.1876892870932376
3424863,213132,0.17757533031088574
787446,213122,0.08318095268446099
867030,213123,0.09045501098303807
704473,213123,0.08086178436112887
3750913,213123,0.1106395246527915
3755867,213123,0.10953461666344408
2316394,213140,0.07165737707241426
74119,213140,0.07933572001963166
1353672,213140,0.07684252615683634
3379505,213123,0.08517587717619397
2267667,213123,0.07213108140051587
1683480,213123,0.0753789164938855
1299120,213140,0.07621766094367342
3317421,213141,0.08730821915573457
2510646,213141,0.1516071716942894
1866124,213141,0.2412919206395984
2378548,213141,0.12748877744317946
3628021,213141,0.1253321678536097
3421155,213133,0.09995238669206792
3419359,213133,0.10060987303412576
3237687,213133,0.0812489910595834
3715141,213123,0.0751457478690914
3304158,213123,0.07695814693893117
3197316,213133,0.15810617532353646
329289,213133,0.12918413273287888
3485463,213134,0.07284998110061107
3451635,213134,0.08638875572987599
3401767,213134,0.10957240035891416
3628104,213134,0.09979464502882794
3451605,213134,0.08497969849420065
3488228,213134,0.08213752202932224
1545740,213134,0.07631123117082253
3457501,213123,0.1049452154175666
3425077,213123,0.09474016936797852
1910481,213124,0.11481940538179355
3740594,213124,0.1190103256742361
3498492,213134,0.09281233346924588
144946,213134,0.09654144717616343
3289032,213134,0.08260264531068978
3446487,213134,0.08569756434552757
1549005,213134,0.07180337771584575
1348750,213124,0.0929247552711422
591418,213124,0.11321755809723072
3536454,213124,0.1075807633723712
3545379,213124,0.07513325352518421
1305733,213124,0.10574525480679617
950667,213124,0.07688121692143561
574379,213124,0.10230272581298136
3545105,213124,0.07517880944240928
1928586,213124,0.07387489095441069
795122,213124,0.1346047017310373
1825840,213134,0.13490420680323745
3390422,213134,0.08071091063418184
3739257,213134,0.08509852114329636
251354,213134,0.07302069463844524
3466999,213125,0.07297265946489392
377282,213125,0.07074060897306716
387912,213125,0.08903128364882777
3754204,213125,0.09079025978978082
3516101,213125,0.1058659951289049
3286992,213125,0.08777564818154382
555756,213135,0.09526671087707254
3641971,213135,0.09434577613994763
3471198,213135,0.07774460662473445
256895,213135,0.07178862143385764
2316383,213135,0.07112405466558626
3386259,213125,0.11850064550498532
3639408,213125,0.08138646558284827
1431536,213125,0.0722583526840741
1893820,213125,0.1001520489407644
314094,213125,0.08718416380975197
2510929,213135,0.10453686680218864
3631703,213135,0.0915219822368128
229038,213135,0.0954285482755458
540946,213135,0.10196297630502314
1297444,213135,0.07349240718677738
3287177,213136,0.12409476723420415
3375978,213136,0.14644446454278065
3449353,213136,0.1117515306007293
2491618,213125,0.10413557957790176
2493848,213125,0.12561186136689753
79708,213125,0.07234198301222826
3421171,213125,0.07690878349448743
2507648,213125,0.10121258164050996
1281954,213126,0.09834044756903056
3415561,213126,0.08859395147146859
3454028,213126,0.08985956509863552
3394659,213136,0.144448354938258
3718840,213136,0.07063637936335558
3457031,213136,0.17241865791459432
3512592,213136,0.1205982022658642
3747670,213136,0.09138834222526956
3712436,213136,0.09473955148371764
3746287,213136,0.07363426659283044
791866,213136,0.08766994387774397
3311072,213136,0.16898570240322078
