id,label,lat,lon,paper,infomap,hierarchy,x,y,z
623813,CHN,35.0,105.0,1,1,1:506,-53.128362211552314,-11.355529526533559,25.515354536059363
624279,KHM,13.0,105.0,1,4,4:425,-67.90041430475486,-41.232923984563996,-25.796236121955104
624279,CAN,50.88611,-65.40666999999999,1,4,4:425,-67.90041430475486,-41.232923984563996,-25.796236121955104
624279,GBR,54.75844,-2.69531,1,4,4:425,-67.90041430475486,-41.232923984563996,-25.796236121955104
625107,AUS,-25.0,135.0,1,17,17:71,-41.42706309315432,98.84379158053315,51.43291724846188
629919,CHN,35.0,105.0,1,15,15:13,243.61480898623807,-88.43492947277957,245.66204794101156
630701,USA,39.76,-98.5,1,16,16:60,7.465193583093821,127.28661824383738,-49.08883568589212
630701,USA,39.23942,-80.48366999999998,1,16,16:60,7.465193583093821,127.28661824383738,-49.08883568589212
631343,DEU,51.5,10.5,1,1,1:1189,-134.71347935702468,33.48657643518163,-2.466412458572421
631498,IRN,35.69439000000001,51.42151,1,5,5:193,-141.12837826987618,-6.451473755114108,-0.7321387496720035
631498,IRN,32.0,53.0,1,5,5:193,-141.12837826987618,-6.451473755114108,-0.7321387496720035
631950,HUN,47.0,20.0,1,2,2:248,19.41632007451068,-66.12657736426289,58.87854706143429
632332,DEU,51.5,10.5,1,2,2:359,-79.24521863407895,-18.791497579411526,-0.6519562900305402
633096,TWN,24.0,121.0,1,3,3:369,-83.24494564257381,-19.11684192014542,-27.381905005653294
633461,PAK,31.4706,74.3488,1,19,19:19,-58.007081720809964,-69.13840987746082,-27.778119745619136
633972,RWA,-2.0,30.0,1,8,8:57,-45.107229457389195,-24.23475228371484,22.878404514839417
634302,GBR,54.75844,-2.69531,1,3,3:630,-79.46160454771729,-19.492456192160518,-20.996789461919036
634346,AUS,-27.44573,153.02993999999995,1,9,9:74,-196.53802611083452,17.594807763137396,24.22563182158342
635785,NGA,10.0,8.0,1,4,4:123,-73.02522762674033,-42.5147906414974,-31.50522724842955
636688,KOR,36.5,127.75,1,4,4:57,-98.85544296886292,-50.33619883002123,-26.501841766800254
636688,KOR,35.87028,128.59111,1,4,4:57,-98.85544296886292,-50.33619883002123,-26.501841766800254
636688,KOR,36.28071,127.34533,1,4,4:57,-98.85544296886292,-50.33619883002123,-26.501841766800254
637014,USA,46.25024000000001,-94.25055,1,2,2:749,-52.29031843656156,-28.723376015767798,21.609901804834237
637014,USA,39.76,-98.5,1,2,2:749,-52.29031843656156,-28.723376015767798,21.609901804834237
637381,NGA,7.16667,5.08333,1,5,5:198,-138.72525010839365,1.4857004442999084,-7.016062409491013
637381,NGA,10.0,8.0,1,5,5:198,-138.72525010839365,1.4857004442999084,-7.016062409491013
637702,AUS,-25.0,135.0,1,4,4:66,-49.954434506126205,-67.01326927096986,-21.779823825367487
637702,AUS,-29.507590000000004,128.14773,1,4,4:66,-49.954434506126205,-67.01326927096986,-21.779823825367487
638010,HKG,22.28095,114.15764,1,1,1:1106,-121.62393814333657,11.063532565956507,4.898192573970334
638084,CHN,35.0,105.0,1,4,4:101,-87.11941772517781,-40.02472019723069,-22.298175079615504
638358,IND,22.0,79.0,1,4,4:24,-85.89617490726314,-47.917331678683894,-24.950837623229944
638358,IND,17.40164,78.48976,1,4,4:24,-85.89617490726314,-47.917331678683894,-24.950837623229944
638445,PRT,39.6945,-8.13057,1,5,5:91,-124.56642525653169,13.560770208346469,7.853880021122791
638445,PRT,38.72635,-9.14843,1,5,5:91,-124.56642525653169,13.560770208346469,7.853880021122791
638445,PRT,41.22852,-8.32691,1,5,5:91,-124.56642525653169,13.560770208346469,7.853880021122791
639550,SEN,14.5,-14.25,1,6,6:213,116.09224704125387,-82.6349739359531,56.186684204217386
640092,AGO,-12.5,18.5,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640092,ETH,9.0,39.5,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640092,KEN,1.0,38.0,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640092,MOZ,-18.25,35.0,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640092,TZA,-6.0,35.0,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640092,ZAF,-29.0,24.0,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640092,ZMB,-14.333329999999998,28.5,1,6,6:158,110.94334623352017,-82.75376360855151,47.31445454869419
640448,AUS,-25.0,135.0,1,29,29:14,37.15233728903377,-120.23704844163214,-57.67564818204497
640918,USA,35.80537,-94.76745,1,2,2:709,-47.80823952595824,-31.977980774654668,16.48007101412179
641110,NPL,28.0,84.0,1,4,4:235,-100.41691423249239,-51.752429713345265,-24.923786167148847
641110,NPL,28.0,84.91667,1,4,4:235,-100.41691423249239,-51.752429713345265,-24.923786167148847
641482,CHN,23.5,113.25,1,4,4:59,-96.81443000979553,-51.771026269771994,-22.34758043353608
641482,CHN,35.0,105.0,1,4,4:59,-96.81443000979553,-51.771026269771994,-22.34758043353608
641482,CHN,24.72063,112.29442,1,4,4:59,-96.81443000979553,-51.771026269771994,-22.34758043353608
641482,CHN,22.54554,114.0683,1,4,4:59,-96.81443000979553,-51.771026269771994,-22.34758043353608
642837,CZE,49.75,15.0,1,1,1:518,-132.2599682045188,12.853175301038902,-3.2549219071439097
643102,USA,40.46883,-79.98119,1,25,25:6,-183.5651084739775,77.18757154755076,59.98214927868179
643102,USA,40.27245,-76.90567,1,25,25:6,-183.5651084739775,77.18757154755076,59.98214927868179
643219,IRN,29.75,57.25,1,6,6:18,105.23742231785849,-81.47063605565197,48.5026128142909
643219,IRN,32.0,53.0,1,6,6:18,105.23742231785849,-81.47063605565197,48.5026128142909
643411,GBR,54.75844,-2.69531,1,22,22:28,-244.2310471632971,-22.075799756447964,-13.071522754000227
643411,GBR,51.33333,-1.5,1,22,22:28,-244.2310471632971,-22.075799756447964,-13.071522754000227
643574,LKA,7.75,80.75,1,8,8:14,-41.19221010710899,-23.815504374977195,21.081993449335982
643574,LKA,7.28333,81.18333,1,8,8:14,-41.19221010710899,-23.815504374977195,21.081993449335982
643893,VNM,10.33333,106.66667,1,2,2:190,53.727337690491936,-143.50887438489843,132.86395547362724
643893,VNM,16.16667,107.83333,1,2,2:190,53.727337690491936,-143.50887438489843,132.86395547362724
643925,USA,28.75054,-82.5001,1,14,14:33,-112.02648017599924,29.297913217176074,-18.933427500477848
644337,BRA,-22.0,-49.0,1,1,1:52,-142.30806288439612,19.36437570718016,5.876661558747003
644337,BRA,-10.0,-55.0,1,1,1:52,-142.30806288439612,19.36437570718016,5.876661558747003
644365,GBR,51.50853,-0.12574000000000002,1,4,4:131,-96.9599585695245,-53.37905187259642,-20.68286298356503
644855,CHN,35.0,105.0,1,1,1:482,-150.27821046039213,23.567472865850675,8.695601465638163
645977,USA,35.49209000000001,-97.50328,1,17,17:3,-90.73133621312607,-2.817107040113086,-20.234813118174372
646682,USA,39.76,-98.5,1,4,4:389,-93.36831371541439,-31.250311076307412,-13.916176122797452
646682,ITA,44.7,10.08333,1,4,4:389,-93.36831371541439,-31.250311076307412,-13.916176122797452
646682,ITA,42.83333,12.83333,1,4,4:389,-93.36831371541439,-31.250311076307412,-13.916176122797452
646832,CHN,30.58333,114.26667,1,20,20:85,-69.62006005813109,-18.74852757214481,-102.14289648201486
646998,USA,39.76,-98.5,1,3,3:89,-67.05514428403961,-12.317128608070362,-27.66732216502362
647478,USA,39.76,-98.5,1,1,1:877,-122.3863070672683,-2.3729730267807554,-1.0741371881388773
647478,USA,42.09816,-70.67143,1,1,1:877,-122.3863070672683,-2.3729730267807554,-1.0741371881388773
647633,CHN,35.0,105.0,1,1,1:167,-125.84025179451767,14.051026468860869,2.740902125564105
647633,CHN,45.75,126.65,1,1,1:167,-125.84025179451767,14.051026468860869,2.740902125564105
647633,CHN,32.06167,118.77778,1,1,1:167,-125.84025179451767,14.051026468860869,2.740902125564105
647633,CHN,22.54554,114.0683,1,1,1:167,-125.84025179451767,14.051026468860869,2.740902125564105
647633,CHN,30.08333,107.83333,1,1,1:167,-125.84025179451767,14.051026468860869,2.740902125564105
648347,IRN,29.61031,52.53113000000001,1,3,3:148,-94.3962471697204,11.899871587700318,-4.687045430247792
648347,IRN,32.0,53.0,1,3,3:148,-94.3962471697204,11.899871587700318,-4.687045430247792
648453,CHN,33.9417,117.588,1,2,2:1244,19.53515167086863,-62.17038354464401,60.48446404100156
648453,CHN,35.0,105.0,1,2,2:1244,19.53515167086863,-62.17038354464401,60.48446404100156
648453,USA,40.06582,-105.36666,1,2,2:1244,19.53515167086863,-62.17038354464401,60.48446404100156
649108,AUS,-25.0,135.0,1,1,1:879,-134.90156247490887,19.30133090887375,1.4684226895302288
649123,CHN,35.0,105.0,1,1,1:477,-125.50322772309023,15.900893577062334,0.43139297180488256
649346,USA,44.25029,-85.50033,1,1,1:757,-138.67446565927446,11.26826225308838,-4.494348351481051
649680,BGD,24.0,90.0,1,3,3:901,-50.81997816067957,-10.978753902970737,-32.78636477025702
649680,BGD,23.83333,90.25,1,3,3:901,-50.81997816067957,-10.978753902970737,-32.78636477025702
650119,LTU,54.90272,23.90961,1,1,1:893,-128.32387230420886,27.950247699694387,6.741870794470458
650119,LTU,55.41667,24.0,1,1,1:893,-128.32387230420886,27.950247699694387,6.741870794470458
650232,CAN,53.99983,-125.0032,1,1,1:416,-136.82836060571995,10.469750110328391,-0.5528378111322638
650274,ESP,41.38879,2.15899,1,1,1:474,-131.38197934899554,18.402610718279334,11.100897071639338
650274,ESP,40.0,-4.0,1,1,1:474,-131.38197934899554,18.402610718279334,11.100897071639338
650274,GRC,37.97945,23.71622,1,1,1:474,-131.38197934899554,18.402610718279334,11.100897071639338
650274,GRC,39.0,22.0,1,1,1:474,-131.38197934899554,18.402610718279334,11.100897071639338
650362,ESP,40.0,-4.0,1,1,1:108,-134.51576124484126,15.216691608073688,5.656734840655531
650362,FRA,48.94956,2.5684,1,1,1:108,-134.51576124484126,15.216691608073688,5.656734840655531
650362,ITA,42.83333,12.83333,1,1,1:108,-134.51576124484126,15.216691608073688,5.656734840655531
650362,GRC,39.0,22.0,1,1,1:108,-134.51576124484126,15.216691608073688,5.656734840655531
650421,IND,23.02579,72.58726999999998,1,4,4:285,-105.1834262039728,-28.935571534278125,-20.38918460108013
650421,IND,23.0,71.75,1,4,4:285,-105.1834262039728,-28.935571534278125,-20.38918460108013
650421,IND,22.0,79.0,1,4,4:285,-105.1834262039728,-28.935571534278125,-20.38918460108013
651574,BRA,-10.0,-55.0,1,19,19:61,-52.647816870875005,-64.11312559519266,-21.531663162396228
651574,BRA,-10.88334,-70.01314,1,19,19:61,-52.647816870875005,-64.11312559519266,-21.531663162396228
651637,NGA,6.53774,3.3522,1,12,12:72,-133.82525332005844,-181.89668616631218,-37.47954942317227
651637,NGA,10.0,8.0,1,12,12:72,-133.82525332005844,-181.89668616631218,-37.47954942317227
651672,CHN,35.0,105.0,1,3,3:525,-49.535111525058994,-18.190747014496964,-43.859481454364044
652897,USA,37.25022,-119.75126000000002,1,3,3:745,-72.30360669953268,-6.600624475317943,-14.22284568359197
653020,SDN,16.0,30.0,1,4,4:28,-97.39152602251374,-48.570608515029534,-25.015469545243974
653173,NLD,52.25,5.75,1,11,11:49,-89.15581391614342,-43.758133608518364,-21.285608301395342
653655,FRA,48.94956,2.5684,1,27,27:61,-72.25402662470091,-26.764673676805785,12.980179543915654
653848,AUS,-33.86785,151.20731999999995,1,23,23:8,-112.19047580813512,139.86405550596766,-64.12555763256026
653848,AUS,-25.0,135.0,1,23,23:8,-112.19047580813512,139.86405550596766,-64.12555763256026
653948,CHN,35.0,105.0,1,16,16:58,-4.009903971223451,127.17380123634172,-49.34995513021957
653948,USA,27.186290000000003,-81.8521,1,16,16:58,-4.009903971223451,127.17380123634172,-49.34995513021957
653948,CHN,34.0,116.0,1,16,16:58,-4.009903971223451,127.17380123634172,-49.34995513021957
653948,AUS,-42.87936,147.32941,1,16,16:58,-4.009903971223451,127.17380123634172,-49.34995513021957
654719,CHN,35.0,105.0,1,11,11:82,-107.9480673807268,-7.1054805838611514,-12.322505191611782
654719,CHN,39.91691,116.39706,1,11,11:82,-107.9480673807268,-7.1054805838611514,-12.322505191611782
654719,CHN,39.33333,117.33333,1,11,11:82,-107.9480673807268,-7.1054805838611514,-12.322505191611782
654719,CHN,22.54516,114.56782,1,11,11:82,-107.9480673807268,-7.1054805838611514,-12.322505191611782
654719,CHN,30.0,105.0,1,11,11:82,-107.9480673807268,-7.1054805838611514,-12.322505191611782
654732,CHN,23.37327,113.51219,1,15,15:8,247.43869734877086,-91.15647387124926,244.8877607549785
654732,CHN,35.0,105.0,1,15,15:8,247.43869734877086,-91.15647387124926,244.8877607549785
655442,FRA,48.85339000000001,2.34864,1,5,5:3,-102.15081174826969,-10.206455123717092,-10.192729475720114
655586,ESH,24.49215,-12.65625,1,6,6:113,106.24989963547608,-81.4138957371762,47.94327941400388
656841,CHN,23.37327,113.51219,1,2,2:107,57.0923594495207,-138.4352612875075,134.12857054922557
656841,CHN,35.0,105.0,1,2,2:107,57.0923594495207,-138.4352612875075,134.12857054922557
657301,COL,3.4372199999999995,-76.5225,1,4,4:246,-102.60044481557011,-50.784272313710915,-28.263750076942785
657301,COL,10.98778,-74.95472,1,4,4:246,-102.60044481557011,-50.784272313710915,-28.263750076942785
658336,CHN,33.0,119.83333,1,11,11:10,-102.98022417420066,-7.091876180016101,-14.782292473215819
658336,CHN,35.0,105.0,1,11,11:10,-102.98022417420066,-7.091876180016101,-14.782292473215819
660499,GBR,51.5,-0.16667,1,3,3:961,-77.29915051466926,-17.854950509833316,-30.050928010729905
661430,CHN,23.37327,113.51219,1,2,2:68,59.267057954490724,-136.4679317656193,129.24894142954793
661430,CHN,35.0,105.0,1,2,2:68,59.267057954490724,-136.4679317656193,129.24894142954793
661507,ISR,32.08088,34.780570000000004,1,1,1:530,-116.41361424694489,32.1735855567685,-15.873211283210964
661507,ISR,31.5,34.75,1,1,1:530,-116.41361424694489,32.1735855567685,-15.873211283210964
662541,BRA,-10.0,-55.0,1,1,1:390,-156.39141361424691,9.990111921107712,-0.32501271580423463
662627,AUS,-20.0,145.0,1,2,2:1509,-15.797596871838493,-60.2093585025865,60.911779856222324
662844,MYS,2.5,113.5,1,2,2:297,4.863684903569805,-69.50788557700923,57.50621211581256
662844,MYS,2.5,112.5,1,2,2:297,4.863684903569805,-69.50788557700923,57.50621211581256
663872,CYP,35.00304000000001,32.98791,1,1,1:650,-132.24130040306392,11.548147976096061,-1.3169037583705574
663872,CYP,35.17531,33.3642,1,1,1:650,-132.24130040306392,11.548147976096061,-1.3169037583705574
663986,CHN,35.0,105.0,1,1,1:505,-150.77902943490756,20.47495960155686,10.029351639771733
664578,BRA,-22.0,-49.0,1,3,3:492,-63.98198256066033,-17.06340647635983,-25.022110920689045
664578,BRA,-10.0,-55.0,1,3,3:492,-63.98198256066033,-17.06340647635983,-25.022110920689045
664946,FSM,6.924,158.162,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,FJI,-18.0,178.0,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,KIR,1.421,172.984,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,NRU,-0.517,166.933,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,WSM,-13.8,-172.13333,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,SLB,-8.0,159.0,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,TUV,-8.51719,179.14478,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
664946,VUT,-16.0,167.0,1,4,4:161,-84.03220496844537,-45.98454406997311,-25.16433354607335
665239,CAN,49.65064,-125.44939,1,5,5:106,-129.9698504970051,-3.048713720207161,-3.15338985521808
665418,CAN,50.70041,-59.23268,1,4,4:184,-89.0959966598686,-32.59001304031878,-10.106974740095438
665418,CAN,52.0,-56.0,1,4,4:184,-89.0959966598686,-32.59001304031878,-10.106974740095438
665418,CAN,60.10867,-113.64258,1,4,4:184,-89.0959966598686,-32.59001304031878,-10.106974740095438
667204,USA,34.64959,-106.73403,1,4,4:190,-58.320620493632845,-49.832611083275566,-36.65634283751956
667204,BWA,-22.0,24.0,1,4,4:190,-58.320620493632845,-49.832611083275566,-36.65634283751956
667599,USA,40.58526,-105.08442,1,4,4:30,-123.15630369502028,0.31306719580058484,-1.9816082495602245
667599,USA,39.00027,-105.50083,1,4,4:30,-123.15630369502028,0.31306719580058484,-1.9816082495602245
667626,MNG,47.90771,106.88324,1,3,3:24,-81.23042891782953,-7.457867824921237,-55.99262645340835
669248,AUS,-25.0,135.0,1,29,29:45,37.65335699259714,-120.58595162804897,-55.58442484068797
669383,USA,39.95233,-75.16379,1,5,5:7,-100.95065277086377,-12.167977887866499,-13.152806710057035
669668,DZA,32.5,1.16667,1,2,2:789,1.4046617314085097,-66.1734461945828,53.892493949868935
669668,DZA,28.0,3.0,1,2,2:789,1.4046617314085097,-66.1734461945828,53.892493949868935
670632,USA,40.71427,-74.00596999999998,1,5,5:161,-137.899250076277,-4.215042488875895,2.034758691292666
670658,IND,13.08891,80.26483,1,1,1:454,-124.93616816276715,2.061067182527978,-5.265914193429296
670658,IND,22.0,79.0,1,1,1:454,-124.93616816276715,2.061067182527978,-5.265914193429296
670837,IND,22.0,79.0,1,5,5:143,-132.42998570809175,-3.9709927564844634,-3.1048592190390423
670837,IND,24.0,88.0,1,5,5:143,-132.42998570809175,-3.9709927564844634,-3.1048592190390423
670909,USA,39.76,-98.5,1,2,2:439,39.49845840091217,-115.86406214226224,-61.62548473941513
670909,RUS,60.0,100.0,1,2,2:439,39.49845840091217,-115.86406214226224,-61.62548473941513
670909,AUS,-25.0,135.0,1,2,2:439,39.49845840091217,-115.86406214226224,-61.62548473941513
670909,USA,40.1522,-104.14551,1,2,2:439,39.49845840091217,-115.86406214226224,-61.62548473941513
671313,CAN,52.36673,-117.88562,1,28,28:15,-131.91712299070218,210.73636324421898,165.32246307557233
671546,CAN,60.10867,-113.64258,1,1,1:706,-138.25795288487785,25.352802009470054,11.26197472389697
671550,CHN,30.79508,106.08473,1,1,1:208,-106.43918712764761,26.31323973945905,3.1608573529744888
671550,CHN,35.0,105.0,1,1,1:208,-106.43918712764761,26.31323973945905,3.1608573529744888
671550,CHN,23.02019,113.74313,1,1,1:208,-106.43918712764761,26.31323973945905,3.1608573529744888
671550,CHN,30.5,102.66667,1,1,1:208,-106.43918712764761,26.31323973945905,3.1608573529744888
671724,UGA,0.31628,32.582190000000004,1,4,4:43,-128.91823101504662,-177.98342917248726,-42.99399684453675
672687,CAN,45.50008,-73.68248,1,14,14:49,-160.25524705731215,72.80512852843492,-99.77273537196564
672687,CAN,60.10867,-113.64258,1,14,14:49,-160.25524705731215,72.80512852843492,-99.77273537196564
673661,ESP,41.38879,2.15899,1,3,3:520,-121.78191190403544,31.627252607234198,-21.26098661681857
673661,ESP,40.0,-4.0,1,3,3:520,-121.78191190403544,31.627252607234198,-21.26098661681857
673876,HRV,45.16667,15.5,1,2,2:403,-53.92063976362144,-29.920065832042013,26.317989056309102
673876,USA,40.1522,-104.14551,1,2,2:403,-53.92063976362144,-29.920065832042013,26.317989056309102
674045,MEX,23.0,-102.0,1,2,2:19,49.549363287460096,-145.63796358665178,130.47144046573862
674135,ARG,-34.57076,-58.42754,1,1,1:551,-125.49700512260529,26.552478158295514,-1.782690955742538
674135,ARG,-31.4135,-64.18105,1,1,1:551,-125.49700512260529,26.552478158295514,-1.782690955742538
675505,BDI,-3.5,30.0,1,2,2:211,-64.33727297544681,-13.913655171498448,13.096970560888451
677009,NPL,28.0,84.0,1,6,6:46,103.77792141056318,-83.67172905336577,48.562871147597264
677009,NPL,26.58333,87.91667,1,6,6:46,103.77792141056318,-83.67172905336577,48.562871147597264
677242,ITA,43.77925,11.24626,1,11,11:72,-94.99301462913297,-11.656983206856609,-20.570931509600882
677242,ITA,42.83333,12.83333,1,11,11:72,-94.99301462913297,-11.656983206856609,-20.570931509600882
678134,SGP,1.36667,103.8,1,2,2:392,61.53308817625617,-137.68237366983772,129.92215012100257
678615,CHN,39.91691,116.39706,1,1,1:155,-125.07125881200518,22.24967067388252,2.218778246093734
678615,MYS,3.76667,101.46667,1,1,1:155,-125.07125881200518,22.24967067388252,2.218778246093734
678615,CHN,35.0,105.0,1,1,1:155,-125.07125881200518,22.24967067388252,2.218778246093734
679138,THA,15.5,101.0,1,12,12:21,-131.9763380598333,-179.74436993360388,-39.91547634860419
679807,TZA,-8.75,36.0,1,4,4:41,-66.64224463250525,-45.63841153653448,-32.91465670568343
679807,TZA,-6.0,35.0,1,4,4:41,-66.64224463250525,-45.63841153653448,-32.91465670568343
680298,TZA,-6.0,35.0,1,6,6:282,-59.45494034332694,-44.362932313113646,-30.664526307946034
680298,USA,38.91289,-77.04831,1,6,6:282,-59.45494034332694,-44.362932313113646,-30.664526307946034
680298,CAN,48.91417,-73.53028,1,6,6:282,-59.45494034332694,-44.362932313113646,-30.664526307946034
680436,CHN,35.0,105.0,1,3,3:235,-29.586598525845858,-27.16965355224255,-52.68473552747102
680436,CAN,53.99983,-125.0032,1,3,3:235,-29.586598525845858,-27.16965355224255,-52.68473552747102
680515,CAN,48.91417,-73.53028,1,2,2:135,104.97225924557995,-76.48329478752245,50.35652847206245
680515,BGD,24.0,90.0,1,2,2:135,104.97225924557995,-76.48329478752245,50.35652847206245
681758,SSD,7.5,30.0,1,6,6:142,112.99620220641373,-82.06757075119538,48.144788464092755
683008,PAK,31.4706,74.3488,1,2,2:395,48.833764231689486,-142.89501713823068,136.0260601093073
683008,PAK,24.8608,67.0104,1,2,2:395,48.833764231689486,-142.89501713823068,136.0260601093073
683364,IND,23.75,85.5,1,3,3:449,-85.85883930435341,12.288094819376624,-7.622500980007857
683364,IND,22.0,79.0,1,3,3:449,-85.85883930435341,12.288094819376624,-7.622500980007857
683364,IND,23.74079,86.41456,1,3,3:449,-85.85883930435341,12.288094819376624,-7.622500980007857
683382,ESP,41.38879,2.15899,1,3,3:609,-124.02365391100476,24.9912898633919,-7.315653235969734
683521,CHN,31.66667,88.0,1,4,4:145,-103.6341994122653,-26.98433502669451,-17.813788791302102
683521,CHN,35.0,105.0,1,4,4:145,-103.6341994122653,-26.98433502669451,-17.813788791302102
683521,CHN,29.65,91.1,1,4,4:145,-103.6341994122653,-26.98433502669451,-17.813788791302102
684031,ETH,9.0,39.5,1,4,4:375,-80.34722110706079,-41.167058761070166,-21.510443157925437
685197,CAN,52.28333,-117.469,1,1,1:1088,-100.21016331315332,9.688824148148626,-6.610598339332199
685197,CAN,60.10867,-113.64258,1,1,1:1088,-100.21016331315332,9.688824148148626,-6.610598339332199
685197,CAN,51.05011,-114.08529,1,1,1:1088,-100.21016331315332,9.688824148148626,-6.610598339332199
685197,CAN,53.53713000000001,-113.49488,1,1,1:1088,-100.21016331315332,9.688824148148626,-6.610598339332199
685639,USA,37.25022,-119.75126000000002,1,23,23:4,-111.75951054228958,135.3994883416895,-68.70438104000701
685788,ZAF,-25.64029,31.53805,1,1,1:833,-65.15142999373722,-6.508379980953833,10.81752092033264
686177,IRN,32.0,53.0,1,2,2:1272,-12.703278306810319,-62.247430924469,50.08293620067968
686986,BRA,-10.0,-55.0,1,23,23:69,-115.6847670740128,139.18217624007457,-62.893825464653304
686986,BOL,-17.0,-65.0,1,23,23:69,-115.6847670740128,139.18217624007457,-62.893825464653304
687018,BRA,-22.0,-49.0,1,2,2:154,45.68332182486796,-144.26541196457546,130.08364893365427
687018,BRA,-10.0,-55.0,1,2,2:154,45.68332182486796,-144.26541196457546,130.08364893365427
687329,IND,22.0,79.0,1,1,1:509,-131.47933293722798,11.485766807245511,6.11071334851664
687329,IND,23.02579,72.58726999999998,1,1,1:509,-131.47933293722798,11.485766807245511,6.11071334851664
687329,IND,23.0,71.75,1,1,1:509,-131.47933293722798,11.485766807245511,6.11071334851664
687425,ISR,30.722140000000003,34.59089,1,16,16:14,3.685706485957013,126.84198650841319,-52.658170025690794
687425,ISR,31.5,34.75,1,16,16:14,3.685706485957013,126.84198650841319,-52.658170025690794
687745,USA,39.76,-98.5,1,3,3:91,-86.18622838148153,-9.093050804152995,-20.10522530461239
687745,PRT,41.14794000000001,-8.60655,1,3,3:91,-86.18622838148153,-9.093050804152995,-20.10522530461239
687745,PRT,39.6945,-8.13057,1,3,3:91,-86.18622838148153,-9.093050804152995,-20.10522530461239
687810,LAO,20.91667,101.33333,1,4,4:339,-63.234869044369105,-16.973484685091222,3.9154309928694033
688286,USA,33.76696,-118.18923,1,1,1:1115,-156.3715414385046,25.05898006788931,0.3916111328890395
688286,USA,37.25022,-119.75126000000002,1,1,1:1115,-156.3715414385046,25.05898006788931,0.3916111328890395
688286,USA,39.76,-98.5,1,1,1:1115,-156.3715414385046,25.05898006788931,0.3916111328890395
688496,BRA,-10.0,-55.0,1,2,2:799,55.17700287444001,-129.45436386139434,117.69408204852408
688496,BRA,-22.0,-49.0,1,2,2:799,55.17700287444001,-129.45436386139434,117.69408204852408
688496,IRL,52.70389,-8.86417,1,2,2:799,55.17700287444001,-129.45436386139434,117.69408204852408
688652,MEX,23.0,-102.0,1,2,2:1428,54.2743243460248,-126.54965773310813,110.29380797029847
688652,MEX,24.0,-98.75,1,2,2:1428,54.2743243460248,-126.54965773310813,110.29380797029847
688652,MEX,27.33333,-102.0,1,2,2:1428,54.2743243460248,-126.54965773310813,110.29380797029847
688652,MEX,25.67507,-100.31847,1,2,2:1428,54.2743243460248,-126.54965773310813,110.29380797029847
688652,MEX,22.24484,-97.8352,1,2,2:1428,54.2743243460248,-126.54965773310813,110.29380797029847
689094,USA,35.78682,-78.66389000000002,1,28,28:55,-137.18064008478794,210.13246043938898,167.16584972349193
689094,USA,35.50069000000001,-80.00032,1,28,28:55,-137.18064008478794,210.13246043938898,167.16584972349193
689094,USA,34.004740000000005,-117.33588,1,28,28:55,-137.18064008478794,210.13246043938898,167.16584972349193
690937,USA,29.76328,-95.36327,1,11,11:59,-109.63660013167822,-9.455392487050915,-14.262369966728357
690937,USA,31.25044,-99.25061,1,11,11:59,-109.63660013167822,-9.455392487050915,-14.262369966728357
691591,RUS,55.81363,36.71631,1,1,1:119,-148.41102885680792,15.384589860405526,4.998574534050789
691591,RUS,60.0,100.0,1,1,1:119,-148.41102885680792,15.384589860405526,4.998574534050789
691734,USA,48.93133,-116.65883,1,1,1:142,-122.57740112087099,26.490926526264786,5.576746762734388
693802,CIV,8.0,-5.5,1,29,29:34,32.76680905047135,-118.98610691734163,-56.61788765384503
693802,CIV,9.39583,-5.82917,1,29,29:34,32.76680905047135,-118.98610691734163,-56.61788765384503
694688,COD,-2.5,23.5,1,25,25:39,-181.35949769563052,74.7626695158491,58.68772900596423
694800,SWZ,-26.5,31.5,1,4,4:298,-59.21828079585052,-46.1223633172182,-36.994567030916414
695114,CMR,6.0,12.5,1,32,32:21,-88.93079665344527,-243.70381553755644,79.18690126380511
695114,GNQ,1.7,10.5,1,32,32:21,-88.93079665344527,-243.70381553755644,79.18690126380511
695117,VNM,16.16667,107.83333,1,22,22:27,-243.7553193197694,-25.01020330288378,-14.05023471592736
695985,PRT,38.72635,-9.14843,1,1,1:580,-132.71040418801084,8.176412618250481,6.527726932559233
695985,PRT,39.6945,-8.13057,1,1,1:580,-132.71040418801084,8.176412618250481,6.527726932559233
696674,BWA,-22.0,24.0,1,2,2:766,-58.16907006246686,-22.44096186453328,18.988502321241697
696737,UKR,49.0,32.0,1,9,9:105,-199.2091275512662,25.553218105138797,26.530027116249983
